Wavenumber,sa22082.02,sa22082.03,sa22089.13,sa22089.12,sa22087.13,sa22087.12,sa22085.08,sa22085.07,sa22089.08,sa22087.09,sa22087.08,sa22085.04,sa22085.03,sa22081.03,sa22081.04,sa22079.04,sa22079.03,sa22076.04,sa22076.03,sa22073.04,sa22073.03,sa22070.04,sa22070.03,sa22072.05,sa22072.04,sa22069.05,sa22069.04,sa22087.00,sa22086.14,sa22089.00,sa22088.14,sa22084.05,sa22084.04,sa22078.05,sa22078.04,sa22075.05,sa22075.04,sa22080.15,sa22080.14,sa22071.00,sa22070.09,sa22068.00,sa22067.59,sa22065.50,sa22064.59,sa22062.50,sa22061.59,sa22059.50,sa22058.59,sa22056.50,sa22073.09,sa22086.10,sa22086.09,sa22081.10,sa22088.09,sa22078.00,sa22075.00,sa22074.09,sa22069.00,sa22068.09,sa22063.50,sa22062.59,sa22060.50,sa22059.59,sa22057.50,sa22056.59,sa22065.55,sa22065.54,sa22062.55,sa22062.54,sa22059.54,sa22059.54,sa22056.55,sa22056.04,sa22088.04,sa22088.05,sa22086.04,sa22086.05,sa22083.05,sa22083.04,sa22080.05,sa22080.04,sa22077.05,sa22077.04,sa22074.05,sa22074.04,sa22071.05,sa22071.04,sa22068.05,sa22068.04,sa22089.14,sa22088.00,sa22087.14,sa22085.09,sa22083.00,sa22082.04,sa22080.00,sa22079.09,sa22077.00,sa22076.09,sa22074.00,sa22089.04,sa22089.05,sa22087.05,sa22087.04,sa22084.09,sa22085.00,sa22081.00,sa22080.19,sa22078.09,sa22079.00,sa22076.00,sa22075.09,sa22072.09,sa22073.00,sa22070.00,sa22069.09
685.651,0.228274,0.252739,0.104681,0.10591,0.228175,0.216115,0.104955,0.0864035,0.0988048,0.231223,0.273677,0.100104,0.121403,0.237401,0.223274,0.115436,0.17392,0.233507,0.245888,0.108043,0.103109,0.195768,0.244948,0.113284,0.104268,0.141333,0.0970817,0.23628,0.260567,0.11693,0.115106,0.113725,0.104877,0.120764,0.119725,0.159273,0.141341,0.158,0.122232,0.0664435,0.130367,0.106449,0.065284,0.0653748,0.12179,0.163108,0.0737303,0.0747227,0.0540002,0.0712741,0.0608053,0.0539727,0.0567884,0.0598442,0.0550498,0.0883474,0.0569111,0.0598466,0.0500279,0.0607022,0.0669209,0.0726702,0.102185,0.114642,0.0621425,0.0619975,0.114456,0.112257,0.260077,0.256271,0.176977,0.131812,0.222743,0.234746,0.101605,0.103997,0.149047,0.22207,0.119741,0.119847,0.182161,0.193062,0.161262,0.184425,0.153483,0.105686,0.114893,0.113536,0.153321,0.168475,0.0745974,0.0749144,0.236158,0.0730672,0.0758578,0.183097,0.151893,0.105189,0.100796,0.207942,0.198836,0.106297,0.100714,0.118056,0.107871,0.0922927,0.0938968,0.129136,0.120354,0.0958941,0.0920378,0.0937202,0.104031,0.0939607,0.0977245,0.110669,0.110942
689.377,0.234922,0.26207,0.101752,0.102749,0.239676,0.230482,0.103493,0.083488,0.0961305,0.244225,0.290201,0.0985716,0.120365,0.246993,0.231653,0.113492,0.17305,0.246011,0.259005,0.10607,0.100405,0.20029,0.256551,0.107208,0.1008,0.14463,0.0973263,0.251119,0.275755,0.110723,0.108549,0.107307,0.0991868,0.116629,0.115155,0.163464,0.144575,0.162876,0.124725,0.0645914,0.134962,0.109096,0.0648399,0.0650407,0.126476,0.170398,0.0747594,0.0758255,0.0553446,0.0729636,0.0592242,0.0558312,0.0582305,0.0613748,0.0564538,0.0862162,0.0590855,0.0614564,0.0516826,0.0630995,0.068822,0.0750325,0.100607,0.111544,0.0642708,0.0634006,0.112675,0.11064,0.263631,0.258771,0.175513,0.129698,0.224469,0.238405,0.0971548,0.100147,0.151016,0.237252,0.117203,0.117224,0.185919,0.195931,0.158998,0.182089,0.154414,0.105819,0.112039,0.110692,0.154537,0.169823,0.0715826,0.0720048,0.25626,0.0725775,0.0736123,0.192932,0.15913,0.104717,0.100618,0.220118,0.210145,0.101418,0.0961826,0.122105,0.111603,0.0893533,0.0909794,0.133962,0.12478,0.0929732,0.0894809,0.0970511,0.107893,0.0909786,0.095261,0.114382,0.114751
693.103,0.247782,0.278165,0.0997528,0.100661,0.262685,0.2558,0.102001,0.0815841,0.0940634,0.270904,0.325262,0.0972335,0.119124,0.264575,0.246451,0.11164,0.171725,0.26962,0.283082,0.104486,0.0984614,0.207215,0.277523,0.102425,0.0978231,0.148574,0.0968199,0.280295,0.307639,0.105962,0.103099,0.102218,0.0946999,0.113291,0.11126,0.170536,0.149766,0.17051,0.128816,0.0631342,0.14209,0.112729,0.0642153,0.0645774,0.131452,0.180063,0.07576,0.0774293,0.0565676,0.0748797,0.0587042,0.0586321,0.0604151,0.0636618,0.0585897,0.0849549,0.0615787,0.06346,0.0535268,0.0659526,0.0711556,0.0785125,0.0999423,0.109914,0.0669113,0.0657221,0.111585,0.10968,0.271221,0.264792,0.173762,0.127932,0.227863,0.244815,0.0936466,0.0968551,0.154813,0.261395,0.115314,0.1157,0.192,0.200261,0.157264,0.180242,0.155802,0.106411,0.109521,0.108316,0.156397,0.171692,0.0695901,0.0699448,0.295543,0.0711025,0.0718185,0.206456,0.167436,0.102153,0.0988973,0.239917,0.227891,0.0974787,0.0926833,0.129153,0.117955,0.0871481,0.0886673,0.141219,0.131755,0.0906248,0.0874706,0.102407,0.11373,0.0888549,0.0938835,0.120362,0.120679
696.83,0.26533,0.299104,0.098678,0.0998283,0.294034,0.289004,0.100985,0.0805364,0.0930661,0.306971,0.374677,0.0962809,0.11798,0.286935,0.265278,0.110056,0.170153,0.300411,0.314505,0.103927,0.0973304,0.215792,0.303714,0.0994566,0.0956485,0.152226,0.0957479,0.322515,0.356092,0.102911,0.100195,0.0991437,0.0922911,0.111093,0.10855,0.179715,0.156548,0.179854,0.133678,0.0623839,0.15034,0.116881,0.0639897,0.064181,0.136101,0.189387,0.0763297,0.0783449,0.0574205,0.0768453,0.0595754,0.0618593,0.0634689,0.0665788,0.0611338,0.0856629,0.064369,0.0659604,0.0559541,0.0688238,0.0741208,0.0834554,0.0999396,0.111011,0.070244,0.0689097,0.111629,0.109579,0.283613,0.275271,0.173142,0.126962,0.233446,0.255012,0.0920262,0.0952325,0.160972,0.294013,0.114156,0.114617,0.201177,0.20696,0.156247,0.178959,0.158543,0.107427,0.108014,0.107075,0.159746,0.174652,0.0690954,0.0691687,0.353429,0.0689952,0.070752,0.220751,0.175229,0.0982121,0.095538,0.264749,0.248481,0.0954486,0.0906817,0.138482,0.12679,0.086238,0.0874803,0.151175,0.141339,0.0900485,0.0871547,0.109411,0.120967,0.0882101,0.0934006,0.128799,0.128903
700.556,0.28253,0.320846,0.0982246,0.0990161,0.328097,0.325105,0.1007,0.080637,0.0924562,0.345412,0.429952,0.0957808,0.116917,0.309706,0.283723,0.108967,0.167958,0.331958,0.347626,0.103682,0.0967465,0.223573,0.331006,0.0979415,0.0939274,0.155694,0.0943387,0.370259,0.413114,0.100906,0.0985638,0.0976117,0.0913654,0.109744,0.107093,0.188414,0.162469,0.188903,0.138412,0.0627883,0.157939,0.120528,0.064961,0.0646472,0.138935,0.195918,0.0770484,0.0792391,0.0581022,0.0784192,0.0624119,0.0658227,0.0677451,0.0703441,0.0651531,0.0875354,0.0677599,0.0693744,0.0592882,0.0725248,0.0781541,0.0896351,0.100361,0.114203,0.0747759,0.0733888,0.112085,0.109814,0.299838,0.289277,0.172929,0.127009,0.24011,0.267386,0.0915089,0.0947452,0.168338,0.332591,0.113376,0.1138,0.212574,0.215495,0.155424,0.178153,0.162339,0.109098,0.107543,0.106397,0.164261,0.178882,0.0696733,0.0698985,0.419998,0.0673986,0.0709036,0.233215,0.181673,0.0949646,0.0928479,0.289118,0.268437,0.0942002,0.0899732,0.149615,0.137271,0.086065,0.087256,0.16337,0.153091,0.0902694,0.0876054,0.11747,0.129446,0.0883518,0.0932634,0.138875,0.13961
704.283,0.295429,0.338242,0.0973515,0.097728,0.357726,0.358118,0.100216,0.0807459,0.0915157,0.378465,0.478637,0.0949433,0.115247,0.327816,0.297982,0.107757,0.165494,0.358524,0.375506,0.102975,0.0962296,0.228377,0.353501,0.096566,0.0924985,0.158357,0.0927984,0.410718,0.461702,0.0992683,0.0967971,0.096415,0.0907404,0.108804,0.10639,0.194657,0.166129,0.195773,0.142045,0.0634873,0.163285,0.122917,0.0658158,0.0650848,0.140028,0.200136,0.0778501,0.0798311,0.0579186,0.0788865,0.0658829,0.0694729,0.0721908,0.0742867,0.0697921,0.0899167,0.0714576,0.0732702,0.0627784,0.0768318,0.0829273,0.0960343,0.100516,0.118001,0.079527,0.0784529,0.112035,0.109688,0.316243,0.30311,0.172918,0.127159,0.246706,0.278691,0.091005,0.0941448,0.175106,0.366003,0.112752,0.113062,0.223747,0.224142,0.154227,0.177261,0.166256,0.111127,0.10727,0.10574,0.168817,0.183195,0.0704345,0.0707549,0.477825,0.0663721,0.07139,0.242051,0.185727,0.0931275,0.0915202,0.30828,0.283954,0.0930169,0.0892069,0.161607,0.14759,0.0856477,0.0871627,0.175512,0.165657,0.090071,0.0879044,0.125899,0.138241,0.0878122,0.0931525,0.14934,0.150943
708.009,0.304351,0.350188,0.0955502,0.095978,0.381243,0.386398,0.0988551,0.0801827,0.0898167,0.405238,0.517791,0.0932457,0.113059,0.340981,0.309113,0.106003,0.162884,0.380547,0.39718,0.101659,0.0946588,0.230636,0.37062,0.0945797,0.0909346,0.15951,0.0910702,0.44387,0.500416,0.0975244,0.0950969,0.0948043,0.0898022,0.108178,0.105591,0.19913,0.16852,0.20063,0.144378,0.0640972,0.16756,0.12434,0.0657694,0.0651039,0.141165,0.20388,0.0783973,0.080282,0.0574036,0.078901,0.069496,0.0721682,0.0764016,0.0778438,0.0741682,0.0930361,0.0753551,0.0776217,0.0662357,0.0806956,0.0880882,0.102015,0.100185,0.122624,0.0841912,0.0834073,0.110548,0.108572,0.330922,0.314715,0.172656,0.126752,0.251595,0.287031,0.0898825,0.0932518,0.181035,0.391184,0.112009,0.112107,0.233536,0.231768,0.152921,0.175902,0.16958,0.112393,0.106459,0.104809,0.173089,0.186491,0.0706018,0.0706409,0.52757,0.0652913,0.0712005,0.249028,0.18842,0.0920621,0.0904828,0.324699,0.29645,0.0914911,0.088118,0.173348,0.157877,0.0847007,0.0865679,0.18683,0.177796,0.0890304,0.0879187,0.134801,0.147822,0.0867502,0.0928031,0.160258,0.161945
711.735,0.310779,0.360227,0.093627,0.0941737,0.401574,0.413048,0.0973348,0.0795673,0.0879995,0.428526,0.55086,0.0913489,0.111136,0.352085,0.318775,0.104486,0.161213,0.400804,0.415561,0.100233,0.0925917,0.232068,0.384565,0.0926013,0.0891297,0.159713,0.0893553,0.474659,0.536316,0.0953909,0.0933594,0.0926871,0.0890081,0.107729,0.104748,0.202945,0.171032,0.204352,0.145516,0.0647704,0.171838,0.125517,0.0657232,0.0653358,0.14343,0.208305,0.0800864,0.0822566,0.0574919,0.0792634,0.0739994,0.0740611,0.0807486,0.0820235,0.078964,0.0983165,0.0792992,0.0825507,0.0701751,0.0844368,0.0941476,0.108036,0.100006,0.129307,0.0896177,0.0890828,0.108879,0.107337,0.344098,0.323469,0.172501,0.126742,0.254079,0.292118,0.0884337,0.0922882,0.186089,0.413483,0.111241,0.111104,0.242166,0.238586,0.151826,0.174724,0.172197,0.112649,0.105377,0.103715,0.176508,0.188628,0.0702,0.0698788,0.578651,0.063789,0.0704131,0.256016,0.191212,0.0917732,0.08994,0.341028,0.309045,0.0894327,0.0870586,0.185049,0.170055,0.0838279,0.0859509,0.198967,0.190061,0.0877742,0.0880387,0.145,0.159563,0.0857818,0.0925788,0.17224,0.174163
715.462,0.315807,0.368532,0.0914381,0.0921642,0.422897,0.446181,0.0958058,0.0780551,0.0860821,0.454854,0.588378,0.089745,0.109347,0.362778,0.327809,0.103538,0.161146,0.424075,0.435373,0.0986453,0.0906036,0.232443,0.399024,0.0908112,0.0878338,0.159113,0.0876918,0.5107,0.578261,0.0932756,0.091288,0.0907649,0.0884346,0.107737,0.104617,0.206033,0.172732,0.207161,0.146097,0.0655021,0.174573,0.126026,0.0666811,0.0668973,0.145015,0.212288,0.0843529,0.0870035,0.0576501,0.0795288,0.0796676,0.0751309,0.085144,0.0872599,0.0844051,0.10791,0.084792,0.0892944,0.0756385,0.0902973,0.103371,0.115501,0.101022,0.140571,0.0973155,0.0975441,0.107908,0.10633,0.355179,0.328586,0.172837,0.126571,0.254591,0.294889,0.086754,0.0905192,0.191235,0.44209,0.109985,0.109859,0.250137,0.245003,0.150544,0.173439,0.173621,0.112075,0.104241,0.102637,0.178815,0.189165,0.068817,0.0687474,0.647504,0.0626495,0.0689704,0.262456,0.192991,0.0922299,0.0905942,0.359304,0.323245,0.087186,0.0870398,0.200204,0.186964,0.083483,0.0864099,0.215365,0.205609,0.0867488,0.0900552,0.159524,0.177259,0.0849835,0.0928288,0.18888,0.191209
719.188,0.313025,0.366613,0.0906577,0.0917831,0.442093,0.483226,0.0957674,0.0776897,0.085537,0.482717,0.627489,0.0895066,0.109418,0.365596,0.330152,0.105084,0.163418,0.446678,0.451845,0.0986289,0.0903029,0.227424,0.407816,0.0907684,0.0887409,0.155196,0.0858242,0.549273,0.623989,0.0938466,0.0915165,0.0919637,0.0904454,0.110998,0.107547,0.202449,0.167552,0.203334,0.141739,0.0693764,0.17018,0.121821,0.0713216,0.0721828,0.139209,0.207749,0.094243,0.0971581,0.0556192,0.0775932,0.0907969,0.077081,0.0895813,0.0934617,0.0915237,0.124207,0.0939017,0.0989428,0.0832613,0.0995786,0.116702,0.1278,0.105363,0.161511,0.108517,0.111684,0.108778,0.10713,0.362803,0.331946,0.174346,0.127531,0.252399,0.294088,0.0865511,0.089988,0.197201,0.477334,0.109632,0.109653,0.257037,0.249329,0.150537,0.173403,0.173495,0.110791,0.104601,0.102772,0.179913,0.187763,0.0685305,0.0684249,0.739539,0.063,0.068696,0.260328,0.188722,0.094962,0.0945484,0.370432,0.328785,0.0872292,0.0922872,0.218017,0.208558,0.0870296,0.0919888,0.23515,0.224179,0.0889492,0.100704,0.178695,0.201856,0.0872625,0.0969977,0.211675,0.214247
722.914,0.287935,0.336587,0.0935073,0.0947049,0.437244,0.485862,0.0984817,0.0809811,0.0887134,0.479491,0.621165,0.0914617,0.11145,0.339637,0.307764,0.10982,0.167528,0.440879,0.434878,0.101748,0.0933813,0.208798,0.385142,0.0945542,0.0932327,0.142861,0.0832837,0.547573,0.622772,0.0992083,0.0968794,0.0981781,0.0981228,0.120019,0.116033,0.182511,0.148788,0.18225,0.126244,0.0791179,0.151868,0.108886,0.0825052,0.0834578,0.121165,0.185093,0.10978,0.112926,0.0508819,0.0710809,0.107366,0.0787144,0.0904655,0.0964647,0.0958713,0.14198,0.0991204,0.105173,0.0888671,0.106552,0.124573,0.138587,0.112689,0.184216,0.116404,0.123992,0.111877,0.110264,0.358142,0.325196,0.177651,0.130648,0.243169,0.281229,0.0894676,0.0931407,0.198546,0.482106,0.111885,0.111444,0.25489,0.244118,0.152367,0.174942,0.1695,0.107236,0.107536,0.105611,0.17526,0.18068,0.0719597,0.0718369,0.767784,0.0648656,0.0719435,0.234791,0.169525,0.100882,0.101842,0.345165,0.301609,0.0912717,0.103956,0.221554,0.217937,0.0959576,0.103393,0.239126,0.228073,0.0961474,0.119866,0.187213,0.214462,0.0944494,0.106156,0.222999,0.224756
726.641,0.240951,0.279001,0.100588,0.101497,0.384588,0.418818,0.103409,0.0883859,0.096346,0.414499,0.526961,0.0959335,0.114895,0.28115,0.257278,0.116097,0.17176,0.38248,0.367959,0.107719,0.100408,0.178044,0.322632,0.102757,0.101483,0.123429,0.0807567,0.465938,0.524933,0.107895,0.106314,0.107816,0.109228,0.131788,0.127639,0.150595,0.122437,0.149626,0.104428,0.0904754,0.124187,0.0916209,0.0962265,0.0970287,0.0985571,0.150735,0.123155,0.126266,0.0471445,0.0625271,0.11759,0.0720492,0.0800891,0.0871075,0.0852493,0.148925,0.0883011,0.0958119,0.0828676,0.0990062,0.112117,0.128595,0.11989,0.191717,0.106931,0.115135,0.117522,0.116105,0.3395,0.306008,0.183308,0.136822,0.229724,0.258143,0.0968479,0.101707,0.193914,0.419521,0.116547,0.115947,0.240456,0.228796,0.155837,0.178434,0.162225,0.101655,0.113129,0.111335,0.164899,0.168618,0.0798798,0.0798791,0.626862,0.0681346,0.0787993,0.188663,0.137692,0.107287,0.109197,0.278478,0.241762,0.0987717,0.114773,0.193397,0.192426,0.105915,0.113589,0.206973,0.197758,0.105238,0.132912,0.164621,0.188747,0.103311,0.11417,0.197297,0.197506
730.367,0.187158,0.213024,0.107935,0.108757,0.295025,0.308277,0.108292,0.0957766,0.10412,0.310679,0.384878,0.100499,0.118435,0.211869,0.196704,0.121018,0.175666,0.290083,0.276036,0.113451,0.107769,0.144524,0.243884,0.109819,0.109077,0.102948,0.078281,0.340373,0.378372,0.114026,0.113523,0.114761,0.115316,0.137037,0.133329,0.118554,0.0979254,0.117299,0.0842167,0.0955461,0.0972239,0.0754288,0.102945,0.103255,0.0791573,0.117717,0.125701,0.128292,0.0445296,0.0545478,0.115529,0.0571946,0.0618908,0.0676431,0.0639059,0.141522,0.0675647,0.0741366,0.0657389,0.0777559,0.0844553,0.0988966,0.123915,0.183281,0.0822318,0.0867879,0.124619,0.123504,0.310745,0.28004,0.189896,0.144813,0.21344,0.231937,0.106585,0.113413,0.180339,0.314696,0.121352,0.121258,0.21715,0.206954,0.159817,0.182231,0.152207,0.0955748,0.1193,0.117383,0.150914,0.154521,0.0883417,0.0882009,0.425792,0.0713749,0.085256,0.139519,0.104535,0.111346,0.113338,0.201551,0.175616,0.105177,0.117307,0.146701,0.14349,0.110377,0.116103,0.154932,0.147401,0.110767,0.131452,0.121887,0.13849,0.108596,0.116614,0.147045,0.146287
734.093,0.143444,0.158775,0.110377,0.111227,0.204661,0.201741,0.110937,0.0979473,0.106507,0.208791,0.254196,0.102906,0.120653,0.152719,0.144619,0.123247,0.179872,0.1988,0.190818,0.116664,0.110761,0.117852,0.173244,0.110266,0.111674,0.0858752,0.0764989,0.219463,0.242502,0.113296,0.113419,0.114232,0.112553,0.13327,0.129639,0.0915058,0.078084,0.0894927,0.0674168,0.0927464,0.0747321,0.0620743,0.100366,0.100053,0.0644091,0.0915467,0.118409,0.120601,0.0418841,0.0476659,0.104808,0.0427967,0.0463312,0.0494417,0.0457777,0.126101,0.0496514,0.053692,0.0476629,0.0557485,0.0598513,0.0699819,0.123342,0.16717,0.0579861,0.0599638,0.129463,0.128612,0.257437,0.236757,0.194008,0.149745,0.187363,0.193742,0.111058,0.117689,0.148028,0.209065,0.124061,0.124407,0.174585,0.169801,0.162506,0.184142,0.133377,0.0860335,0.122672,0.120923,0.126621,0.133556,0.0909974,0.0909765,0.255578,0.073929,0.0871864,0.0984652,0.077468,0.113811,0.114801,0.135585,0.119999,0.106144,0.112062,0.103646,0.0986613,0.108587,0.112115,0.109868,0.102178,0.111217,0.122387,0.0839905,0.094569,0.10894,0.114719,0.102162,0.101173
737.82,0.120204,0.128985,0.107832,0.108321,0.141425,0.127184,0.111577,0.0949411,0.103421,0.136517,0.165334,0.103756,0.122427,0.117043,0.112956,0.12376,0.184364,0.134867,0.133441,0.117589,0.109112,0.105182,0.127226,0.104785,0.110141,0.0771307,0.0776339,0.133616,0.148923,0.107022,0.106824,0.107288,0.103487,0.12456,0.120522,0.0747991,0.0672309,0.0726458,0.0583981,0.0860365,0.0600595,0.0545807,0.0934688,0.0929953,0.0568859,0.0764384,0.10811,0.110537,0.04064,0.0440375,0.0907464,0.0333892,0.0367234,0.0376555,0.0350353,0.109357,0.0381217,0.040404,0.0350646,0.0409265,0.0450841,0.0522914,0.119101,0.14882,0.0424398,0.0440556,0.129335,0.128006,0.199388,0.190817,0.193816,0.147603,0.163922,0.154487,0.105512,0.109845,0.113871,0.130824,0.123911,0.123877,0.127445,0.130559,0.162975,0.184686,0.112262,0.0758915,0.12197,0.120298,0.1015,0.111812,0.0877557,0.0877681,0.139564,0.0761304,0.0853918,0.0735687,0.0624684,0.116767,0.116278,0.0903208,0.0834949,0.101795,0.102979,0.0740881,0.070001,0.104134,0.105687,0.0812838,0.072672,0.108197,0.112602,0.0606562,0.0679609,0.106296,0.110692,0.0735622,0.0730457
741.546,0.118984,0.125317,0.10357,0.103918,0.115424,0.0930659,0.112197,0.0902777,0.0988106,0.106188,0.128022,0.104422,0.124875,0.109703,0.106747,0.124546,0.189603,0.109204,0.11242,0.117777,0.105648,0.108222,0.112972,0.0976285,0.108102,0.0797563,0.0821831,0.0972079,0.110368,0.0996405,0.0988591,0.0991057,0.0938927,0.116771,0.112098,0.0728844,0.0680256,0.0714156,0.0598443,0.0802936,0.0573743,0.055294,0.0880674,0.0874389,0.0590853,0.0758828,0.10155,0.104582,0.0416641,0.0453577,0.0790119,0.0293732,0.032528,0.0325137,0.0308865,0.0973531,0.0333747,0.0348095,0.0293947,0.0350606,0.0393459,0.0456332,0.115973,0.134814,0.0362498,0.0386728,0.127429,0.125778,0.176032,0.173585,0.194326,0.143722,0.161606,0.142003,0.0976821,0.100788,0.101026,0.0963416,0.122718,0.122318,0.107707,0.116335,0.163674,0.185861,0.105437,0.0738716,0.119367,0.117905,0.0938998,0.105642,0.0828278,0.082598,0.0853595,0.0788976,0.0826926,0.0690779,0.0629405,0.120491,0.119559,0.0727225,0.071559,0.0959548,0.094618,0.0619183,0.0587925,0.100264,0.100272,0.0706442,0.0611101,0.104758,0.106002,0.0521703,0.0579643,0.103595,0.107465,0.062197,0.0624189
745.273,0.128607,0.135328,0.0991432,0.0998759,0.114962,0.0880819,0.112753,0.0859877,0.0944104,0.105943,0.125966,0.104953,0.127276,0.118725,0.115321,0.125815,0.194263,0.1102,0.115858,0.117796,0.102072,0.118041,0.119296,0.0914516,0.106554,0.0871524,0.0861276,0.0953063,0.108891,0.0933543,0.0925495,0.092577,0.0866173,0.112034,0.106433,0.079601,0.0745872,0.0782745,0.0660457,0.0766652,0.062405,0.0600568,0.0851903,0.0849225,0.0659699,0.0837346,0.101763,0.105311,0.0441107,0.0491999,0.0714642,0.0291317,0.0317998,0.032079,0.0307695,0.0916687,0.0328408,0.0344194,0.0285251,0.0350874,0.0389887,0.0454415,0.116391,0.127009,0.0360239,0.0391674,0.126614,0.124945,0.179106,0.178298,0.200191,0.141463,0.172849,0.151847,0.0927161,0.0957188,0.103256,0.0940163,0.121728,0.121765,0.110496,0.121434,0.165349,0.188504,0.110047,0.0780889,0.116815,0.115457,0.0988687,0.111248,0.0778093,0.0774818,0.0748329,0.0813673,0.079911,0.076985,0.0719216,0.124222,0.123205,0.0753065,0.0766864,0.0909517,0.088516,0.0616345,0.0584645,0.0976028,0.0968152,0.0716582,0.0610431,0.102239,0.102149,0.0523215,0.0576461,0.101345,0.105358,0.0618299,0.0625867
748.999,0.137755,0.145976,0.0956577,0.096616,0.121906,0.0939066,0.112666,0.0823689,0.0909484,0.113891,0.134384,0.104724,0.128703,0.129246,0.125086,0.127043,0.198138,0.118553,0.125672,0.117211,0.0988866,0.125774,0.12943,0.0874938,0.105095,0.0921986,0.0875895,0.10281,0.11705,0.0890938,0.0886187,0.0883727,0.0823217,0.109966,0.103831,0.0863235,0.0806713,0.0847118,0.0710465,0.0740151,0.0680295,0.0640362,0.0830802,0.0835833,0.0716291,0.0913435,0.109995,0.114001,0.0477387,0.0533323,0.0671287,0.030437,0.0325532,0.0333355,0.0322893,0.0895333,0.0338038,0.0359281,0.0293804,0.0368022,0.040433,0.0473408,0.12093,0.123744,0.0376187,0.0410355,0.126201,0.124252,0.187057,0.186477,0.214606,0.140508,0.186599,0.167858,0.0896399,0.0930193,0.107421,0.100913,0.121345,0.121928,0.118219,0.129298,0.168961,0.194049,0.115884,0.0824308,0.114942,0.113292,0.104974,0.117877,0.073245,0.0729425,0.0798078,0.0822816,0.0769975,0.0864185,0.0803914,0.127483,0.126454,0.0835086,0.0861026,0.087461,0.08477,0.0650966,0.061478,0.0959765,0.0947683,0.0759337,0.0647662,0.100391,0.0993946,0.0553375,0.0606017,0.0992825,0.10355,0.0649807,0.0658364
752.725,0.143747,0.152945,0.0919366,0.0929982,0.128298,0.100689,0.111725,0.0782628,0.0869091,0.120019,0.141549,0.103513,0.128637,0.136282,0.131531,0.12766,0.201721,0.125468,0.133114,0.114969,0.0952831,0.129978,0.136469,0.0846992,0.103161,0.0945544,0.0878158,0.108123,0.122755,0.0862465,0.0858473,0.0854593,0.0795968,0.108956,0.102601,0.0906585,0.0846813,0.0888132,0.0741119,0.0709984,0.0713765,0.0661849,0.0808649,0.0818351,0.0748522,0.0960683,0.121517,0.126379,0.0517482,0.0571448,0.0637462,0.031706,0.0337024,0.0346303,0.0337454,0.0885156,0.035145,0.037544,0.0306478,0.0385303,0.0421463,0.049179,0.127409,0.121934,0.0392747,0.0426349,0.125513,0.123194,0.193388,0.192088,0.238642,0.140566,0.201001,0.18554,0.0870862,0.0910524,0.110124,0.10666,0.121249,0.121932,0.124135,0.134956,0.174859,0.202628,0.120956,0.0862313,0.113344,0.111686,0.109181,0.122727,0.0684459,0.0683302,0.0852142,0.0814829,0.073602,0.09274,0.0855697,0.130343,0.129419,0.0899376,0.0930247,0.0848449,0.0820787,0.0689457,0.0648806,0.0942035,0.0928295,0.0794968,0.0684101,0.0985545,0.0968635,0.0582292,0.0636996,0.0968566,0.101724,0.0682403,0.0692114
756.452,0.148376,0.158452,0.0874996,0.0884924,0.133537,0.107067,0.111133,0.0732022,0.0820994,0.125154,0.147627,0.102544,0.129426,0.14187,0.136645,0.130256,0.207588,0.131127,0.138808,0.112811,0.0910186,0.133112,0.142074,0.0820034,0.101586,0.0965159,0.0881909,0.112541,0.127409,0.0833818,0.0828342,0.0822868,0.0768434,0.10937,0.102041,0.0941966,0.0875666,0.092461,0.0763611,0.0680592,0.0739304,0.0679886,0.0781749,0.0791689,0.0766447,0.098937,0.137782,0.144306,0.0572383,0.0619643,0.0600269,0.0325981,0.0346656,0.0357273,0.0344683,0.0883716,0.0366335,0.0388862,0.0321151,0.039847,0.043592,0.0504092,0.137853,0.120388,0.0407031,0.0437166,0.125131,0.122799,0.198193,0.195775,0.27671,0.142353,0.218422,0.20721,0.0848701,0.0895317,0.112597,0.1117,0.12239,0.122969,0.128183,0.139614,0.184487,0.216272,0.12623,0.0906687,0.113111,0.111164,0.112713,0.126797,0.0630267,0.063196,0.0902441,0.0812237,0.0702095,0.0981159,0.0895295,0.135912,0.134763,0.0963326,0.0994709,0.0823264,0.0793103,0.0720721,0.0676375,0.0928319,0.0917625,0.081922,0.0715913,0.0970638,0.095362,0.0600841,0.0661352,0.0950597,0.100434,0.0706742,0.0717322
