Wavenumber,sa22068.03,sa22068.04,sa22068.05,sa22068.08,sa22068.09,sa22069.00,sa22069.03,sa22069.04,sa22069.05,sa22069.08,sa22069.09,sa22070.00,sa22071.03,sa22071.04,sa22071.05,sa22071.08,sa22071.09,sa22072.00,sa22072.08,sa22072.09,sa22073.00,sa22074.03,sa22074.04,sa22074.05,sa22074.08,sa22074.09,sa22075.00,sa22075.03,sa22075.04,sa22075.05,sa22075.08,sa22075.09,sa22076.00,sa22077.03,sa22077.04,sa22077.05,sa22077.08,sa22077.09,sa22078.00,sa22078.08,sa22078.09,sa22079.00,sa22080.03,sa22080.04,sa22080.05,sa22080.08,sa22080.09,sa22080.10,sa22080.13,sa22080.14,sa22080.15,sa22080.18,sa22080.19,sa22081.00,sa22083.03,sa22083.04,sa22083.05,sa22083.08,sa22083.09,sa22084.00,sa22084.08,sa22084.09,sa22085.00,sa22086.03,sa22086.04,sa22086.05,sa22086.08,sa22086.09,sa22086.10,sa22086.13,sa22086.14,sa22087.00,sa22087.03,sa22087.04,sa22087.05,sa22088.03,sa22088.04,sa22088.05,sa22088.08,sa22088.09,sa22088.10,sa22089.03,sa22089.04,sa22089.05
1200.56,0.0985467,0.126406,0.191457,0.0480817,0.0405258,0.0841737,0.18357,0.180513,0.1246,0.0530884,0.106803,0.050188,0.307752,0.339269,0.268237,0.296506,0.289678,0.304742,0.289476,0.301386,0.300633,0.126187,0.119117,0.124008,0.120811,0.0718121,0.0566657,0.160316,0.170666,0.0994877,0.157491,0.0482256,0.119459,0.399725,0.445178,0.440606,0.280926,0.301836,0.301437,0.301239,0.30552,0.301549,0.0870738,0.106922,0.0992866,0.108298,0.160584,0.181232,0.152566,0.134769,0.137986,0.165145,0.173405,0.128255,0.30473,0.388101,0.338671,0.310985,0.31195,0.25671,0.262026,0.284428,0.2986,0.0788257,0.0631893,0.127623,0.141394,0.118814,0.16574,0.116548,0.127432,0.110482,0.163963,0.162213,0.162184,0.314356,0.310443,0.310232,0.297971,0.302751,0.298768,0.249413,0.30258,0.30219
1202.42,0.0978668,0.125513,0.189568,0.0488341,0.0411463,0.0861228,0.189345,0.185744,0.127565,0.0540848,0.109219,0.0510499,0.309145,0.338934,0.268611,0.297389,0.291029,0.306806,0.291196,0.302929,0.302187,0.124828,0.11793,0.122749,0.123666,0.0729608,0.0579629,0.16475,0.175979,0.102036,0.161783,0.04825,0.122552,0.397791,0.439878,0.435697,0.283316,0.304218,0.303605,0.30279,0.307301,0.302766,0.0863344,0.10596,0.0985587,0.111228,0.16301,0.185179,0.15716,0.13832,0.14202,0.170205,0.178916,0.131297,0.306264,0.385367,0.336538,0.312861,0.312517,0.255994,0.263544,0.285921,0.29998,0.0786976,0.0632432,0.127554,0.14551,0.120674,0.170654,0.119783,0.1311,0.113323,0.167451,0.167036,0.167074,0.315658,0.311772,0.311557,0.299371,0.305517,0.301001,0.25064,0.304662,0.303937
1204.28,0.097121,0.12415,0.187845,0.0493136,0.0416597,0.0879077,0.194811,0.190811,0.13043,0.0547148,0.111477,0.0518356,0.310937,0.338587,0.269278,0.298349,0.293242,0.30969,0.293475,0.304638,0.304146,0.123759,0.116587,0.121523,0.126177,0.0742697,0.059178,0.169167,0.180816,0.10454,0.165896,0.0483277,0.125302,0.396291,0.434451,0.430674,0.286387,0.306618,0.306196,0.304653,0.30892,0.304943,0.085576,0.104919,0.0980212,0.113829,0.165337,0.188366,0.161196,0.141755,0.145712,0.175212,0.183567,0.134076,0.307944,0.383022,0.334909,0.315455,0.312694,0.256108,0.265501,0.287697,0.301965,0.0786872,0.0632991,0.127665,0.149203,0.122445,0.175183,0.122713,0.134397,0.116017,0.170637,0.171459,0.171539,0.317106,0.313144,0.31317,0.301125,0.30827,0.303804,0.252414,0.306737,0.306167
1206.15,0.0963062,0.123007,0.186225,0.0493688,0.0421055,0.0891583,0.199827,0.195305,0.133128,0.0551284,0.113653,0.0524281,0.31428,0.339203,0.271473,0.300897,0.297885,0.314245,0.297615,0.308712,0.308324,0.122827,0.115423,0.120414,0.128476,0.0755502,0.060273,0.173276,0.185144,0.106766,0.169594,0.0483967,0.128,0.395637,0.429296,0.426441,0.290863,0.310546,0.310938,0.308592,0.312554,0.309451,0.0849213,0.10407,0.0974376,0.116065,0.167273,0.190949,0.16506,0.145008,0.149177,0.179679,0.188052,0.136773,0.311288,0.381191,0.333963,0.320393,0.314473,0.257597,0.269377,0.29155,0.306284,0.0786765,0.0631988,0.127911,0.152279,0.123672,0.179133,0.125522,0.137645,0.118449,0.173571,0.1757,0.17602,0.320587,0.316813,0.316788,0.304646,0.31284,0.308245,0.255979,0.310795,0.310529
1208.01,0.0956058,0.121822,0.184479,0.0495112,0.0424931,0.0902327,0.204408,0.199563,0.135477,0.0558073,0.115511,0.0529261,0.320355,0.34168,0.275787,0.306123,0.305183,0.32182,0.304876,0.316332,0.315843,0.121789,0.114367,0.11917,0.130642,0.0767039,0.061286,0.176826,0.189213,0.108957,0.173036,0.0484405,0.1307,0.395886,0.424444,0.422516,0.298161,0.317696,0.319062,0.316157,0.319647,0.317218,0.0842736,0.103399,0.0964805,0.118124,0.168812,0.193367,0.169122,0.148231,0.152601,0.183986,0.1927,0.139239,0.317931,0.379665,0.33352,0.328638,0.319164,0.260432,0.275894,0.298453,0.314197,0.0786762,0.0630267,0.12791,0.155503,0.124698,0.182747,0.12833,0.140758,0.120769,0.176325,0.179926,0.18036,0.327306,0.323795,0.323396,0.311022,0.32068,0.315875,0.261967,0.318198,0.318298
1209.88,0.0949221,0.12073,0.182506,0.049848,0.0426618,0.0913567,0.209152,0.203858,0.138008,0.0563171,0.117126,0.0534834,0.32905,0.345338,0.281324,0.313367,0.314146,0.331946,0.314765,0.32615,0.325749,0.120663,0.113253,0.118124,0.132686,0.0777168,0.0622157,0.180445,0.193528,0.111097,0.176315,0.0485431,0.133167,0.39672,0.419601,0.418561,0.307633,0.327774,0.329542,0.326128,0.329386,0.327106,0.0836967,0.102787,0.0956432,0.120098,0.170324,0.196036,0.172983,0.151458,0.15595,0.188295,0.197129,0.141445,0.326989,0.379077,0.33372,0.338898,0.325461,0.26476,0.284429,0.307484,0.324327,0.0787748,0.0630333,0.127794,0.158838,0.125718,0.186416,0.131358,0.143741,0.123165,0.17892,0.184371,0.184432,0.336457,0.333276,0.332528,0.319617,0.330736,0.325625,0.269605,0.328447,0.328289
1211.74,0.093985,0.119656,0.180889,0.0501037,0.0431144,0.0927744,0.214933,0.209069,0.141013,0.0567787,0.119337,0.0542151,0.338984,0.349275,0.28757,0.321965,0.324769,0.343741,0.325979,0.337594,0.337124,0.119414,0.112104,0.117071,0.135148,0.0788234,0.0631029,0.184704,0.198712,0.11369,0.18036,0.0487629,0.136175,0.397749,0.414977,0.414468,0.318204,0.339476,0.34157,0.337415,0.34108,0.338565,0.0831213,0.101989,0.0951014,0.122505,0.172095,0.199271,0.177454,0.155148,0.159683,0.193215,0.202451,0.14421,0.337081,0.37901,0.334378,0.350628,0.332866,0.270528,0.294147,0.31797,0.33534,0.0786552,0.0629978,0.127811,0.162596,0.126889,0.190838,0.134727,0.147344,0.12611,0.182035,0.189467,0.1894,0.346517,0.343637,0.342937,0.329363,0.342389,0.336675,0.278699,0.340428,0.340003
1213.61,0.0933351,0.118876,0.179692,0.0503576,0.043552,0.0944133,0.221319,0.215228,0.144281,0.0574487,0.122153,0.0551114,0.349726,0.354317,0.294577,0.331015,0.33725,0.356909,0.338693,0.350636,0.349969,0.118346,0.111169,0.116182,0.137919,0.0801387,0.0640928,0.18952,0.204489,0.11684,0.185537,0.0490372,0.13975,0.399082,0.410863,0.410308,0.329785,0.352282,0.354863,0.3502,0.354345,0.351443,0.0826766,0.101311,0.0946716,0.125369,0.174268,0.202954,0.182611,0.159246,0.164144,0.199177,0.208358,0.147302,0.347636,0.379177,0.335779,0.363794,0.341659,0.276973,0.304802,0.329854,0.3482,0.0787432,0.0630461,0.128022,0.167129,0.128507,0.195948,0.138378,0.151464,0.129315,0.185915,0.19521,0.19524,0.357509,0.354604,0.354101,0.340503,0.355569,0.349255,0.288834,0.353842,0.353309
1215.47,0.0927963,0.118364,0.178436,0.0509699,0.0440647,0.09615,0.228913,0.222431,0.148104,0.0586277,0.125281,0.0562988,0.360503,0.359896,0.301285,0.340407,0.350243,0.3709,0.352477,0.364016,0.363848,0.117495,0.110353,0.115408,0.140998,0.081568,0.0653513,0.195192,0.211415,0.120621,0.191389,0.0495529,0.1439,0.400414,0.4068,0.406747,0.341867,0.36557,0.368843,0.364075,0.368257,0.365467,0.0821834,0.10081,0.0941934,0.128724,0.177311,0.207584,0.188571,0.164162,0.169667,0.206248,0.215263,0.150932,0.357787,0.379689,0.337559,0.377728,0.350866,0.283641,0.31642,0.34263,0.362003,0.0790993,0.0632709,0.128266,0.172398,0.130609,0.201974,0.142767,0.156491,0.132976,0.190781,0.202277,0.202342,0.368426,0.365887,0.365288,0.352749,0.369499,0.362724,0.29947,0.368055,0.367608
1217.33,0.0919579,0.117465,0.176933,0.0516469,0.0449083,0.0981042,0.237618,0.230388,0.151904,0.0596132,0.128531,0.0571444,0.370642,0.364967,0.307471,0.350383,0.361968,0.38407,0.364851,0.37671,0.376928,0.116613,0.109165,0.114441,0.144614,0.0831703,0.0668137,0.201436,0.21899,0.124328,0.197257,0.0498502,0.148409,0.401715,0.402368,0.403129,0.353435,0.378311,0.382123,0.37688,0.381589,0.378535,0.0815678,0.100181,0.093677,0.132432,0.180918,0.212854,0.195183,0.169596,0.175631,0.21376,0.223092,0.154848,0.367347,0.37963,0.338782,0.390655,0.360092,0.290341,0.32731,0.354257,0.374692,0.0792139,0.063282,0.128545,0.177955,0.133047,0.208534,0.147563,0.161921,0.137178,0.196056,0.20989,0.210162,0.378442,0.376383,0.375727,0.36447,0.382756,0.375372,0.309077,0.381218,0.380913
1219.2,0.0911596,0.11641,0.175748,0.0520105,0.045696,0.0999987,0.246743,0.238836,0.155575,0.0601359,0.131847,0.0577651,0.379713,0.369551,0.313246,0.359622,0.371629,0.394938,0.374758,0.387862,0.387842,0.115509,0.107836,0.113378,0.148403,0.0847479,0.0682019,0.20787,0.227093,0.128314,0.203341,0.0501903,0.15283,0.402162,0.397783,0.399044,0.363016,0.38906,0.392694,0.387759,0.393224,0.388952,0.0810319,0.0995255,0.0930597,0.136034,0.184339,0.218046,0.202196,0.175279,0.181516,0.221551,0.231078,0.158566,0.375759,0.37925,0.339269,0.401052,0.368562,0.296467,0.335914,0.363874,0.385717,0.0792725,0.0632241,0.128801,0.183331,0.13551,0.214835,0.152479,0.167395,0.141781,0.201671,0.217575,0.218121,0.387945,0.385636,0.385176,0.374484,0.393287,0.385633,0.316971,0.392516,0.391962
1221.06,0.0904726,0.115554,0.174661,0.0523845,0.04634,0.101553,0.255078,0.24662,0.158552,0.0604583,0.134716,0.0584358,0.387679,0.373068,0.318468,0.367674,0.379774,0.403597,0.383106,0.397579,0.397183,0.114418,0.106741,0.11236,0.151319,0.0862912,0.0694491,0.213289,0.234571,0.132194,0.208805,0.0505759,0.156812,0.401996,0.393615,0.394995,0.37062,0.398133,0.401333,0.397342,0.403218,0.397692,0.0804594,0.0988691,0.0921929,0.139005,0.187178,0.222514,0.20867,0.180197,0.187103,0.228747,0.238001,0.16137,0.383376,0.378444,0.339295,0.409735,0.375539,0.301284,0.342814,0.372042,0.394777,0.0791938,0.0633769,0.128782,0.188231,0.137761,0.220076,0.156993,0.172557,0.14577,0.206705,0.225011,0.22535,0.396308,0.394014,0.393483,0.382979,0.401493,0.393928,0.324105,0.401759,0.401076
1222.93,0.0901224,0.114703,0.173386,0.0528689,0.0467725,0.10258,0.261997,0.25289,0.160883,0.0608297,0.137143,0.0589456,0.395694,0.37569,0.324115,0.375615,0.387465,0.411839,0.390995,0.406676,0.406576,0.113607,0.106078,0.111518,0.153389,0.0876092,0.0708626,0.217385,0.240223,0.135212,0.21309,0.0506542,0.159967,0.401904,0.3899,0.390928,0.377729,0.406922,0.409289,0.406343,0.412983,0.406243,0.079967,0.0984714,0.09164,0.141203,0.189021,0.225492,0.213777,0.183923,0.191639,0.234304,0.243303,0.163528,0.391515,0.377159,0.339401,0.418029,0.382373,0.305467,0.349536,0.380075,0.403035,0.079267,0.0636282,0.128866,0.191939,0.139345,0.224235,0.160733,0.176592,0.148767,0.210255,0.231039,0.23129,0.40468,0.4031,0.402054,0.39148,0.409402,0.401968,0.330928,0.409988,0.409855
1224.79,0.0898067,0.113842,0.172149,0.0529016,0.0470281,0.103134,0.266777,0.256948,0.162542,0.0606582,0.138597,0.0590774,0.403234,0.378337,0.329809,0.383317,0.39386,0.418871,0.39738,0.414336,0.41526,0.112723,0.105496,0.110559,0.155038,0.0884189,0.0717768,0.220425,0.24403,0.136985,0.216156,0.0505053,0.16213,0.400676,0.386024,0.386845,0.38385,0.414997,0.415533,0.414356,0.421463,0.413608,0.0794854,0.0978505,0.0913861,0.142806,0.189746,0.227106,0.217131,0.186608,0.194382,0.238483,0.247231,0.164874,0.399243,0.375405,0.339346,0.424588,0.388906,0.309556,0.354801,0.386369,0.409737,0.0793688,0.0636847,0.129002,0.194654,0.139919,0.227715,0.163371,0.179011,0.150705,0.211718,0.235061,0.235776,0.413035,0.411836,0.411243,0.399304,0.416116,0.408418,0.336281,0.416992,0.417418
1226.66,0.0891915,0.112965,0.170749,0.0525873,0.0473855,0.103652,0.27153,0.260599,0.16454,0.0605481,0.139951,0.0591783,0.4082,0.379714,0.333589,0.389247,0.397263,0.422047,0.400543,0.419549,0.42057,0.111838,0.104594,0.109583,0.156664,0.0898111,0.0726478,0.223731,0.247872,0.138541,0.219407,0.0505966,0.164321,0.398258,0.381616,0.382605,0.387336,0.419937,0.418494,0.419562,0.427034,0.417823,0.0789231,0.0970673,0.0910385,0.144484,0.190285,0.228533,0.220362,0.189241,0.197003,0.242923,0.251563,0.166735,0.404693,0.372921,0.337894,0.427362,0.393643,0.312155,0.357095,0.389563,0.413266,0.0791686,0.0637251,0.129079,0.19757,0.140462,0.231357,0.165772,0.181337,0.15266,0.212403,0.239128,0.239831,0.41903,0.418426,0.418252,0.40415,0.418646,0.411372,0.338773,0.421189,0.421405
1228.52,0.0883705,0.111958,0.169449,0.0528692,0.0477751,0.104688,0.277732,0.266339,0.166873,0.0608998,0.142181,0.0593372,0.408446,0.377403,0.33376,0.390929,0.395956,0.419899,0.398459,0.419682,0.420427,0.110961,0.103699,0.108808,0.159062,0.0919026,0.0742181,0.227847,0.253032,0.14095,0.22368,0.0506792,0.167343,0.394463,0.377275,0.377791,0.386958,0.419611,0.416316,0.418748,0.427454,0.416009,0.0785243,0.0964899,0.0905477,0.146904,0.191222,0.23054,0.225105,0.192704,0.200887,0.248566,0.257482,0.169266,0.405427,0.369422,0.334554,0.424834,0.394968,0.311773,0.354932,0.388432,0.411086,0.0792756,0.063932,0.129376,0.20167,0.141515,0.236497,0.168935,0.184909,0.15535,0.214147,0.244916,0.245354,0.420034,0.419665,0.419456,0.404172,0.415522,0.409558,0.337026,0.419387,0.419541
1230.38,0.0876321,0.111078,0.168127,0.053601,0.0484522,0.106291,0.286493,0.274886,0.169951,0.0614182,0.145464,0.0598614,0.401574,0.371532,0.329038,0.38568,0.388215,0.411335,0.390204,0.412303,0.413096,0.110062,0.102821,0.107973,0.162652,0.0943511,0.076276,0.233425,0.260372,0.144863,0.22977,0.0511046,0.171755,0.388034,0.372978,0.373018,0.381635,0.412171,0.407397,0.410815,0.419908,0.407199,0.0780909,0.0958569,0.0899116,0.150446,0.193085,0.234219,0.231813,0.197673,0.206836,0.256295,0.265356,0.172085,0.398717,0.364481,0.329639,0.415796,0.39095,0.30768,0.347335,0.3809,0.402466,0.079549,0.0641689,0.129807,0.207448,0.143338,0.243185,0.173569,0.19003,0.159189,0.217575,0.253158,0.253711,0.413044,0.412468,0.412112,0.397143,0.406242,0.401006,0.330716,0.410279,0.410915
1232.25,0.0871264,0.110324,0.166587,0.0540103,0.0493165,0.107894,0.297681,0.28495,0.173435,0.0613291,0.148998,0.0601881,0.387394,0.363047,0.319098,0.373366,0.373867,0.396242,0.376178,0.39755,0.397909,0.109139,0.101667,0.106945,0.166608,0.0971029,0.0786474,0.240064,0.269353,0.149386,0.236977,0.0513131,0.176801,0.37947,0.368251,0.367716,0.371281,0.39757,0.391923,0.396142,0.404251,0.392103,0.0775396,0.095286,0.0893626,0.154391,0.195701,0.239391,0.239571,0.203842,0.213573,0.265797,0.274378,0.175014,0.384041,0.358142,0.323563,0.400643,0.380411,0.300215,0.335021,0.366996,0.388198,0.0797771,0.0644097,0.130292,0.214078,0.145541,0.250344,0.179119,0.195829,0.16398,0.22166,0.262857,0.263516,0.397808,0.397067,0.396348,0.383119,0.391249,0.386313,0.319366,0.395387,0.395948
1234.11,0.0866046,0.109389,0.165091,0.0541219,0.0501257,0.109148,0.310138,0.295649,0.176802,0.0609513,0.15242,0.0602386,0.370633,0.353029,0.307039,0.358861,0.357402,0.379318,0.360357,0.380012,0.380433,0.10781,0.100519,0.105715,0.170358,0.10011,0.081245,0.247054,0.279149,0.154076,0.244015,0.051216,0.181719,0.370862,0.363639,0.362217,0.359163,0.380331,0.374873,0.379095,0.38623,0.375196,0.076814,0.0947469,0.0889262,0.158036,0.198566,0.245116,0.247962,0.21041,0.220279,0.276026,0.284452,0.177889,0.366185,0.351581,0.317246,0.383922,0.36753,0.291961,0.32191,0.351513,0.371891,0.0802301,0.064745,0.130791,0.220199,0.147702,0.257607,0.184974,0.202031,0.168947,0.226464,0.272702,0.273589,0.379548,0.378564,0.378095,0.367084,0.374617,0.370016,0.306205,0.378993,0.378842
1235.98,0.0856873,0.10827,0.16354,0.0539961,0.0507665,0.109906,0.321584,0.305184,0.179061,0.0602818,0.155134,0.0600202,0.355887,0.343887,0.296169,0.347013,0.343745,0.365075,0.346996,0.365217,0.366095,0.106357,0.0994779,0.104427,0.173092,0.103329,0.0838542,0.253017,0.287553,0.158346,0.249873,0.051266,0.185876,0.363947,0.3591,0.357565,0.349107,0.366157,0.360789,0.364758,0.37151,0.36148,0.0760447,0.0937831,0.0881225,0.160896,0.200972,0.250379,0.255573,0.215889,0.226455,0.284843,0.293379,0.179468,0.350871,0.345728,0.311544,0.369913,0.357045,0.285074,0.311286,0.338702,0.357779,0.0805245,0.0650375,0.131361,0.224845,0.149782,0.263392,0.190106,0.207521,0.173073,0.231752,0.281212,0.282114,0.364298,0.362653,0.362483,0.353582,0.360829,0.356283,0.295371,0.364936,0.364608
1237.84,0.0846297,0.107233,0.161679,0.0536716,0.0515377,0.110263,0.330496,0.312216,0.1798,0.0592441,0.156272,0.0594824,0.344305,0.336556,0.287357,0.337761,0.333328,0.353928,0.336611,0.35425,0.355176,0.105153,0.098475,0.1033,0.174439,0.106466,0.0865753,0.256652,0.293048,0.161092,0.253392,0.0513457,0.188554,0.358085,0.354677,0.353384,0.342067,0.355327,0.350024,0.354138,0.360446,0.350635,0.0752913,0.0927269,0.0872548,0.16209,0.202741,0.254469,0.26064,0.219126,0.23091,0.290848,0.299218,0.179413,0.338981,0.340609,0.306901,0.358801,0.349285,0.27964,0.302532,0.328556,0.346745,0.0804128,0.0650331,0.131691,0.227462,0.151749,0.266161,0.1935,0.211054,0.175484,0.236645,0.287007,0.287967,0.352453,0.349847,0.349979,0.343053,0.349585,0.345446,0.287032,0.3537,0.353641
1239.71,0.0837837,0.106079,0.159442,0.0530381,0.0524224,0.109575,0.335075,0.315209,0.178585,0.0574859,0.155735,0.0581548,0.334239,0.329971,0.279891,0.328736,0.324206,0.343729,0.327287,0.344525,0.345159,0.103873,0.097324,0.102122,0.17392,0.109254,0.0893077,0.256699,0.294795,0.161806,0.253576,0.0508599,0.188815,0.352174,0.350299,0.349352,0.336193,0.345193,0.340113,0.344499,0.350252,0.340715,0.0745542,0.0918876,0.0862757,0.160948,0.203372,0.256646,0.26231,0.219604,0.232281,0.292775,0.301275,0.177195,0.328341,0.335601,0.302633,0.3491,0.341973,0.274861,0.294639,0.319615,0.336897,0.0802421,0.0649653,0.131631,0.227431,0.15298,0.265586,0.194387,0.211749,0.175643,0.240287,0.288955,0.290016,0.341511,0.338773,0.338989,0.33357,0.339334,0.335631,0.27931,0.343563,0.343577
1241.57,0.0829218,0.104679,0.157462,0.0522056,0.0533801,0.107997,0.335533,0.313974,0.176043,0.0555853,0.154099,0.0567799,0.324958,0.323524,0.272694,0.320001,0.315407,0.333937,0.318736,0.335141,0.335818,0.102689,0.0961183,0.100806,0.171668,0.111579,0.0918664,0.254136,0.293063,0.161223,0.251344,0.0505172,0.187336,0.346572,0.345966,0.344801,0.330707,0.335998,0.330579,0.334986,0.340435,0.33168,0.0737861,0.0909521,0.0853214,0.15854,0.202833,0.25682,0.261747,0.218124,0.231242,0.291744,0.300077,0.173526,0.31844,0.330512,0.297934,0.340194,0.334883,0.270133,0.287877,0.31143,0.327939,0.0801001,0.0649752,0.13137,0.224947,0.153275,0.262253,0.193324,0.210529,0.174178,0.242745,0.28774,0.288832,0.330892,0.328465,0.328928,0.324313,0.330082,0.326383,0.272252,0.334573,0.334278
1243.43,0.0818498,0.103318,0.155577,0.0511167,0.0543156,0.105902,0.332465,0.309365,0.172348,0.0535154,0.151046,0.055102,0.316353,0.317196,0.26579,0.312282,0.30718,0.325236,0.310919,0.32659,0.32709,0.10144,0.0948688,0.0992435,0.167937,0.113473,0.0939457,0.249362,0.28855,0.159382,0.246975,0.0498989,0.1842,0.341234,0.341599,0.340012,0.325806,0.327777,0.322265,0.326035,0.331725,0.323098,0.0728007,0.0897836,0.0844104,0.155538,0.201006,0.254946,0.258732,0.214867,0.228088,0.288155,0.295761,0.16848,0.309895,0.325508,0.293123,0.331961,0.328731,0.265674,0.281307,0.303399,0.319619,0.0796571,0.064772,0.130784,0.22074,0.152724,0.25693,0.190761,0.207689,0.171421,0.243403,0.283586,0.285013,0.321761,0.319441,0.320169,0.315799,0.321441,0.317732,0.265744,0.326347,0.32549
1245.3,0.0806626,0.101965,0.153403,0.0494581,0.0546703,0.103169,0.326665,0.303135,0.167759,0.0514899,0.147363,0.0532889,0.307954,0.311015,0.259735,0.305157,0.299535,0.31694,0.303659,0.31884,0.319364,0.0997436,0.093576,0.0976284,0.162977,0.115017,0.0955252,0.243128,0.282652,0.156646,0.241511,0.0491378,0.17992,0.336144,0.337215,0.335738,0.320961,0.319663,0.314194,0.31809,0.323917,0.315256,0.0717553,0.0884602,0.0832186,0.151557,0.197721,0.251291,0.253556,0.210438,0.223717,0.281939,0.289524,0.16297,0.302531,0.320514,0.288512,0.323866,0.322907,0.261419,0.274759,0.296009,0.311634,0.0789318,0.0641363,0.129823,0.215391,0.151189,0.250021,0.187233,0.203832,0.167979,0.242409,0.277644,0.279506,0.31398,0.311946,0.312384,0.30818,0.313213,0.309818,0.259524,0.31839,0.31733
1247.16,0.0794583,0.100502,0.151223,0.0475052,0.0547425,0.0997835,0.318625,0.295067,0.162193,0.049367,0.143121,0.0514041,0.30049,0.305005,0.254464,0.299006,0.291937,0.308577,0.29586,0.310897,0.311846,0.0980883,0.0924144,0.0961638,0.157689,0.11582,0.0966187,0.235848,0.275184,0.152984,0.234761,0.0482477,0.175007,0.330977,0.332608,0.331346,0.315544,0.311759,0.305939,0.310293,0.316343,0.307283,0.0707878,0.0871586,0.0820481,0.146827,0.19322,0.246294,0.246928,0.204793,0.218194,0.274259,0.281889,0.157231,0.295489,0.315448,0.283829,0.315673,0.317257,0.257117,0.267724,0.288889,0.303879,0.0779508,0.0634869,0.128474,0.209155,0.148775,0.241926,0.182731,0.199052,0.163787,0.239733,0.270204,0.272356,0.306901,0.30483,0.305345,0.301146,0.304899,0.30218,0.253097,0.309988,0.309255
1249.03,0.0784995,0.099132,0.149123,0.0457046,0.0549233,0.0963419,0.309421,0.285697,0.156168,0.0469637,0.138359,0.0492051,0.293332,0.298607,0.249192,0.293173,0.283971,0.299999,0.286578,0.302452,0.303555,0.0968181,0.0914013,0.0949728,0.152383,0.115905,0.0972859,0.227774,0.266444,0.148957,0.22714,0.0468721,0.169875,0.325539,0.327987,0.326789,0.309549,0.304055,0.297254,0.301791,0.308481,0.29841,0.0697158,0.0859817,0.080945,0.142138,0.188349,0.240329,0.239808,0.198356,0.211819,0.266079,0.272832,0.150955,0.288203,0.310413,0.278914,0.306946,0.31169,0.25272,0.260057,0.281068,0.29527,0.0766545,0.0630176,0.12702,0.20248,0.146033,0.233446,0.177846,0.193519,0.158864,0.235698,0.262082,0.264347,0.299929,0.297769,0.298795,0.29396,0.295862,0.29401,0.246004,0.300907,0.300279
1250.89,0.0776784,0.0978606,0.14699,0.0439499,0.0547405,0.0928727,0.300223,0.276545,0.150529,0.0447709,0.133801,0.0473095,0.285751,0.291985,0.24326,0.286976,0.2755,0.290749,0.277096,0.293869,0.2947,0.0955844,0.0904299,0.093819,0.146925,0.115158,0.097182,0.219841,0.257964,0.145069,0.219694,0.0455114,0.164778,0.319939,0.324054,0.322204,0.302474,0.295728,0.287785,0.293177,0.300157,0.289307,0.0686098,0.0848057,0.0797256,0.137581,0.18298,0.233735,0.232959,0.192221,0.205634,0.258018,0.26388,0.145174,0.280686,0.30507,0.273801,0.297593,0.305822,0.247878,0.252375,0.272719,0.285992,0.0753073,0.0622081,0.12524,0.19605,0.142693,0.22498,0.17316,0.187897,0.154071,0.230817,0.253979,0.256487,0.292577,0.290794,0.29157,0.286185,0.286447,0.285147,0.23875,0.291394,0.291008
1252.75,0.0763786,0.0963234,0.144644,0.0424336,0.054375,0.0898316,0.291449,0.268058,0.145621,0.0430744,0.129815,0.0458242,0.277838,0.285689,0.236821,0.280517,0.266637,0.281115,0.267751,0.28516,0.285417,0.0940251,0.088996,0.0922349,0.14218,0.113688,0.0962755,0.212775,0.250443,0.141386,0.213002,0.0443169,0.160066,0.313943,0.319822,0.317282,0.294051,0.287128,0.2779,0.28421,0.291143,0.279914,0.0675838,0.0831726,0.0783195,0.133509,0.177724,0.227252,0.226752,0.186928,0.199916,0.250756,0.256206,0.140399,0.272746,0.299345,0.268367,0.287931,0.299096,0.242486,0.2442,0.264184,0.276366,0.0737719,0.0609086,0.122826,0.190221,0.138952,0.217283,0.168588,0.182837,0.149899,0.225322,0.246797,0.249616,0.284839,0.282882,0.283523,0.27834,0.276714,0.27589,0.231439,0.281792,0.281775
1254.62,0.0750361,0.094782,0.142409,0.0410418,0.0539146,0.0872241,0.283653,0.260555,0.141466,0.0416561,0.126219,0.0442739,0.268798,0.278685,0.229713,0.272404,0.256876,0.270679,0.257072,0.274624,0.275051,0.0926928,0.0877463,0.090745,0.138251,0.111875,0.0949227,0.206854,0.243727,0.137948,0.206893,0.042942,0.155866,0.307236,0.314856,0.312462,0.283827,0.277193,0.267071,0.273836,0.280631,0.26888,0.0665967,0.0815207,0.0770406,0.130049,0.172876,0.221618,0.221062,0.182316,0.194777,0.244064,0.249293,0.136167,0.263628,0.293473,0.262724,0.277321,0.290732,0.236209,0.234644,0.254287,0.265183,0.07232,0.0596984,0.120497,0.184959,0.135221,0.210677,0.164395,0.178552,0.146195,0.219289,0.240504,0.243297,0.275959,0.273389,0.274404,0.269117,0.265773,0.265696,0.222839,0.270966,0.271171
