Wavenumber,sa22088.12,sa22086.12,sa22084.02,sa22078.02,sa22080.12,sa22075.02,sa22072.02,sa22069.02,sa22088.02,sa22083.02,sa22086.02,sa22080.02,sa22077.02,sa22074.02,sa22071.02,sa22068.02,sa22065.52,sa22062.52,sa22059.52,sa22056.52,sa22089.02,sa22087.02,sa22084.07,sa22080.17,sa22078.07,sa22063.57,sa22069.07,sa22075.07,sa22072.07,sa22088.07,sa22086.07,sa22083.07,sa22080.07,sa22077.07,sa22074.07,sa22071.07,sa22068.07
3238.15,0.0126882,0.0205916,0.00999059,0.0101886,0.0170732,0.0196032,0.0136728,0.0200095,0.00947887,0.0481333,0.0182381,0.0110469,0.0685856,0.0128028,0.0101159,0.00714975,0.0360187,0.0125384,0.0333686,0.0089342,0.0122259,0.013518,0.0257762,0.0136112,0.0678566,0.00985226,0.0115606,0.0101336,0.041747,0.0204967,0.0159742,0.016119,0.0177669,0.0572352,0.0254736,0.0182071,0.0247432
3240.01,0.0134368,0.020352,0.0100833,0.01089,0.0169065,0.0187582,0.013992,0.019809,0.00964039,0.0492066,0.0182529,0.0114579,0.0684922,0.0129183,0.0101579,0.00660146,0.0363769,0.0116515,0.0332255,0.00886454,0.0126817,0.0128308,0.0255327,0.0132569,0.0685053,0.0101914,0.0118436,0.00942456,0.0420017,0.0214462,0.0166029,0.0169183,0.0182266,0.057742,0.0258961,0.0193884,0.0258046
3241.88,0.0138235,0.020339,0.0100982,0.0116841,0.0170026,0.0188504,0.0148321,0.0189806,0.00945893,0.0495049,0.018873,0.0112044,0.0691066,0.0139049,0.0109912,0.00747107,0.0366551,0.011875,0.0339235,0.00924812,0.0131317,0.0132832,0.0263206,0.0131291,0.0687503,0.0108802,0.0122314,0.00982271,0.0418466,0.0210982,0.0164433,0.0165072,0.0175028,0.0575933,0.0257593,0.0194206,0.0259082
3243.74,0.0149437,0.0207538,0.0112707,0.0128349,0.0176086,0.0199215,0.0160554,0.0193866,0.010581,0.0500073,0.0194845,0.0113176,0.0706033,0.0141998,0.0123395,0.00850956,0.03761,0.0130831,0.0348361,0.0103364,0.0138942,0.014442,0.0281099,0.0139799,0.0702292,0.0121479,0.0136115,0.010717,0.043171,0.0211889,0.0162355,0.0162165,0.0171744,0.0576508,0.0258175,0.0193618,0.0259713
3245.6,0.0160968,0.0208663,0.0125306,0.0135227,0.0182779,0.0206483,0.0161834,0.0205632,0.0115476,0.0508297,0.0196557,0.011379,0.0702012,0.0143273,0.0133045,0.00872954,0.0385738,0.0136928,0.0354111,0.0106355,0.0149792,0.0149172,0.0286933,0.0148911,0.0712144,0.0119937,0.0148032,0.0111129,0.0440018,0.0222863,0.016632,0.017173,0.0176624,0.0588852,0.0258686,0.0211232,0.0263729
3247.47,0.0157206,0.0204932,0.0122395,0.0136797,0.0169765,0.019817,0.0150902,0.0203656,0.0112328,0.0509187,0.0191139,0.0103574,0.0685344,0.0139559,0.0134818,0.00804845,0.0384244,0.0133712,0.0350773,0.00945094,0.0155401,0.0141932,0.0276809,0.0146093,0.0703311,0.0104872,0.0135075,0.0107798,0.0429528,0.0232551,0.0165678,0.0180852,0.0183306,0.0597058,0.0255051,0.0224621,0.0261033
3249.33,0.0160721,0.020529,0.0119668,0.0140289,0.0164717,0.0192676,0.0150688,0.0199203,0.0116091,0.0512413,0.0191308,0.0106829,0.0690818,0.0139438,0.0138298,0.00829418,0.0384262,0.0135827,0.035154,0.00918369,0.0158265,0.0140919,0.0283943,0.0145666,0.0707854,0.0105773,0.0126363,0.0104068,0.0436241,0.0240392,0.01609,0.018232,0.0180366,0.0603086,0.0255663,0.0222511,0.0260614
3251.2,0.0171842,0.0197512,0.0123192,0.0146069,0.0167097,0.0189635,0.0148225,0.0197013,0.0123587,0.0516076,0.0184058,0.0113591,0.0694185,0.0145194,0.0139112,0.00783879,0.0383651,0.0130381,0.0354826,0.00977353,0.0163326,0.0135169,0.0292933,0.0140541,0.0712408,0.0104357,0.0125257,0.0107364,0.0445491,0.0248446,0.0165257,0.0191346,0.0176875,0.0611729,0.025934,0.0228368,0.0261963
3253.06,0.0183165,0.0205492,0.0136081,0.015825,0.0178204,0.020052,0.0163051,0.0202725,0.0136887,0.0527641,0.0183198,0.0124545,0.0701756,0.0150157,0.0150092,0.00793867,0.0397483,0.0135376,0.0367056,0.0105967,0.0175882,0.0141383,0.0305557,0.0146164,0.072169,0.0112699,0.0137237,0.0120879,0.0450543,0.0254612,0.0174833,0.0202945,0.0181497,0.0617749,0.0260448,0.0239023,0.0265524
3254.92,0.0191278,0.0222458,0.0148822,0.0167618,0.0188294,0.0214607,0.0174605,0.0206768,0.0148909,0.0540102,0.0196436,0.0130826,0.0714357,0.0144084,0.0159977,0.0089865,0.0412283,0.0140209,0.0375266,0.0113038,0.0184849,0.0151094,0.0315832,0.0153025,0.0735109,0.0127181,0.0147435,0.0132505,0.0456736,0.0260807,0.0173914,0.021013,0.018132,0.0618418,0.0260304,0.0247399,0.0268461
3256.79,0.0196496,0.0224225,0.0156523,0.0172644,0.018758,0.0218626,0.017796,0.0203236,0.0154582,0.0541703,0.0199689,0.0125999,0.0724762,0.0141549,0.0172823,0.00944435,0.0417741,0.0140536,0.0381334,0.0112381,0.0192716,0.0153938,0.0317408,0.0158658,0.0747107,0.0130099,0.0146202,0.0129741,0.0460763,0.0273028,0.0166943,0.0212462,0.0175845,0.0626252,0.0258326,0.0258578,0.0265164
3258.65,0.0197278,0.0213379,0.0155777,0.0174046,0.0178119,0.0210622,0.0175073,0.0193573,0.0153511,0.0525036,0.019186,0.0118857,0.0715164,0.0138805,0.0172781,0.00853364,0.040992,0.0140531,0.0378722,0.0103445,0.019658,0.0144502,0.0312491,0.0153027,0.0744679,0.0116234,0.0139233,0.0118096,0.046265,0.0279397,0.0158468,0.021576,0.0173018,0.063097,0.0253106,0.0265648,0.0260302
3260.52,0.0211085,0.0205532,0.0154309,0.0184102,0.0174284,0.0203454,0.0176744,0.0194109,0.0156992,0.0521619,0.019259,0.0120753,0.0713604,0.0138523,0.0168933,0.00887164,0.0409511,0.0141011,0.0376993,0.0106626,0.0201811,0.0140479,0.0314826,0.014987,0.0742261,0.0113188,0.0135579,0.0113661,0.0469151,0.0288544,0.0162403,0.0222463,0.0178622,0.0640423,0.0255422,0.0271913,0.026551
3262.38,0.0220877,0.0199809,0.0151019,0.0187684,0.0167471,0.0196665,0.0179641,0.0200068,0.0163209,0.0528188,0.0191315,0.0112585,0.0712558,0.0137432,0.0173132,0.00847872,0.0409979,0.0132544,0.0379867,0.0106387,0.0205082,0.0140909,0.0318742,0.0148525,0.0741444,0.0112663,0.0128987,0.0110518,0.0469289,0.0301604,0.0168824,0.0235964,0.0176906,0.0645799,0.0263396,0.0283011,0.0272761
3264.25,0.0226238,0.0208724,0.015122,0.0195212,0.0165807,0.0194336,0.01797,0.0201101,0.0174639,0.0532315,0.0188207,0.0109524,0.0712061,0.0139897,0.0180215,0.00801237,0.0412823,0.0130071,0.0381283,0.0105884,0.0216173,0.0142547,0.0323762,0.0147205,0.0746581,0.0111901,0.0128191,0.0106318,0.0472302,0.0314576,0.0168944,0.0245453,0.017473,0.0650301,0.0267269,0.0296432,0.0272254
3266.11,0.0233579,0.0200028,0.0149003,0.0205403,0.0165142,0.0183997,0.0176882,0.0192677,0.017741,0.0529671,0.0174192,0.0108934,0.0711908,0.0133819,0.0184079,0.00748606,0.0410265,0.0121928,0.0372465,0.00986038,0.022898,0.0128658,0.0326933,0.0144837,0.0742259,0.0108513,0.0121515,0.0092275,0.0470436,0.0318155,0.0163301,0.0251479,0.0174548,0.0656236,0.0260232,0.0305712,0.0267296
3267.97,0.0249649,0.01964,0.0156991,0.0224376,0.0172477,0.0190829,0.0184344,0.0195742,0.0186464,0.0540956,0.017259,0.0113431,0.0714226,0.0130002,0.0196736,0.00730822,0.0413611,0.0123977,0.0380595,0.00946135,0.024033,0.01343,0.033546,0.0146542,0.0744149,0.0110676,0.0121988,0.00910453,0.0477137,0.0323332,0.0155832,0.0263976,0.0169577,0.0657256,0.0250663,0.0308121,0.0260674
3269.84,0.0270969,0.0201112,0.0174089,0.024077,0.0174142,0.0203201,0.0193715,0.020069,0.0200628,0.0548183,0.0180592,0.0119133,0.0715009,0.0134575,0.020618,0.00752838,0.041557,0.0126324,0.0394191,0.00980492,0.0254498,0.0147837,0.0347156,0.0150734,0.0750849,0.0114372,0.0129785,0.0109318,0.0485419,0.0338906,0.0160297,0.0273248,0.0172403,0.0665621,0.025399,0.0319062,0.0267078
3271.7,0.0297909,0.021129,0.018637,0.0257941,0.0176346,0.0206831,0.0202258,0.0204196,0.0216623,0.055655,0.0184843,0.012268,0.0720107,0.0150082,0.0221927,0.00819804,0.0426101,0.0128752,0.0397623,0.0104811,0.0277059,0.015232,0.0368287,0.0153855,0.0766182,0.0122043,0.0145416,0.0119985,0.0495856,0.0359701,0.0175574,0.0289483,0.0183232,0.0680349,0.0264001,0.0344402,0.0278102
3273.57,0.0314593,0.0215105,0.0194297,0.0270468,0.0178412,0.0205852,0.0208364,0.020583,0.0229531,0.0560571,0.0182159,0.0122891,0.0727001,0.0150844,0.0236662,0.00884911,0.0433523,0.0133373,0.0398735,0.0107478,0.0286338,0.0145842,0.0377408,0.0156392,0.077604,0.0126393,0.0144342,0.011451,0.0506432,0.0369067,0.0179996,0.0309446,0.0186084,0.0685087,0.0266719,0.0364873,0.0278389
3275.43,0.0319534,0.0212347,0.019458,0.0280113,0.0174308,0.0202053,0.021791,0.0200335,0.0239208,0.0559854,0.0176003,0.011604,0.0730285,0.0144263,0.0244628,0.00871103,0.0443944,0.0134368,0.0404165,0.0104758,0.0296012,0.0140197,0.0371811,0.0155556,0.0777529,0.0117568,0.0136573,0.0107302,0.051003,0.0370751,0.0169881,0.0314148,0.0178829,0.0683892,0.025854,0.0370497,0.0270639
3277.3,0.032626,0.0204346,0.0194618,0.0292613,0.0168702,0.0197451,0.0219695,0.0194554,0.0247304,0.0553189,0.0171495,0.0108565,0.071906,0.0137059,0.0251033,0.00796799,0.0450219,0.0132147,0.0408691,0.010049,0.0312854,0.0137125,0.0372508,0.0146829,0.077729,0.0109703,0.0137141,0.0103604,0.0509714,0.0392876,0.0164597,0.0327615,0.0177819,0.0694775,0.0256057,0.0377725,0.0268995
3279.16,0.0338974,0.0193606,0.0198582,0.0311965,0.0163866,0.0192328,0.021262,0.0194196,0.0258864,0.0555658,0.0172056,0.0106738,0.071073,0.0131502,0.026192,0.00817232,0.0448544,0.0131544,0.0406179,0.0102014,0.0325547,0.0135923,0.0372582,0.0142249,0.0778766,0.0111982,0.0139065,0.0105893,0.0514638,0.0412923,0.0169519,0.0351255,0.0180057,0.0706464,0.0259241,0.0395422,0.0278646
3281.02,0.0354859,0.0189843,0.0199565,0.0327737,0.0161934,0.0186207,0.021841,0.0189305,0.0271753,0.0561186,0.0170843,0.0101348,0.0719971,0.0126301,0.0275743,0.00818772,0.0444292,0.0127841,0.0403605,0.0101381,0.0332389,0.013624,0.0379872,0.0138992,0.0776297,0.0112468,0.0132308,0.0105269,0.0515522,0.042615,0.0169661,0.0360672,0.0175018,0.0713973,0.0259425,0.0415169,0.0278506
3282.89,0.0379616,0.0199048,0.0213466,0.03535,0.0176656,0.0202884,0.0236457,0.0197639,0.0297501,0.0578076,0.0180637,0.0107443,0.0742079,0.0140113,0.0299022,0.00874046,0.0457364,0.0135816,0.0416356,0.0110523,0.0355877,0.0145189,0.0400533,0.0151781,0.0786959,0.0122659,0.0131574,0.0109204,0.0532668,0.0444943,0.0170354,0.0375696,0.0175081,0.07213,0.0256999,0.0432206,0.0270229
3284.75,0.0402854,0.0202888,0.0231756,0.0374395,0.0181228,0.0210086,0.0234947,0.0203118,0.0317491,0.0585249,0.018904,0.0113286,0.0742315,0.0148417,0.0319661,0.00911217,0.0470261,0.0139047,0.0432157,0.0119078,0.038309,0.0148279,0.0414124,0.0164675,0.079644,0.0132505,0.0137506,0.0114521,0.0545303,0.0459799,0.0172305,0.0396607,0.0178772,0.0727756,0.0258293,0.0454094,0.0272902
3286.62,0.0421798,0.0211296,0.0250713,0.0383248,0.0181607,0.0209311,0.0238182,0.0205863,0.0334805,0.059015,0.0193871,0.0121248,0.0740938,0.0150324,0.0332305,0.00970593,0.0477632,0.0143747,0.0438942,0.0120895,0.0404472,0.0151397,0.0422652,0.0160862,0.0803179,0.0128818,0.0149438,0.0119874,0.0548571,0.047645,0.0175908,0.0412608,0.019,0.0739678,0.0264142,0.0473105,0.0282505
3288.48,0.0436603,0.022292,0.0252413,0.0397677,0.0185009,0.0208503,0.0249042,0.0206358,0.0347325,0.059041,0.0188522,0.0123031,0.0734683,0.0149163,0.0339317,0.00981792,0.0473229,0.0144265,0.0443906,0.0119814,0.0420264,0.0145423,0.0426001,0.0153487,0.0804835,0.0126027,0.0149595,0.0114968,0.0551945,0.0486527,0.0171514,0.0419957,0.0190592,0.0744634,0.0256391,0.0483935,0.0280669
3290.35,0.0456784,0.0221094,0.0252848,0.0420903,0.0187124,0.0205046,0.0256619,0.0206742,0.0348391,0.0593756,0.0182205,0.012769,0.0732752,0.0147097,0.0346517,0.00911738,0.0475433,0.0135212,0.0452013,0.0117812,0.0433383,0.0141195,0.0432933,0.0158389,0.0809496,0.013308,0.0141861,0.0114563,0.0556645,0.0495903,0.0167714,0.0433617,0.0185308,0.0748865,0.0250383,0.0498943,0.0277437
3292.21,0.0460943,0.0211399,0.0252734,0.0429958,0.0173935,0.0195001,0.0251151,0.0201601,0.0351057,0.0589829,0.0171913,0.0118496,0.0731462,0.0141894,0.0351155,0.00733961,0.0469844,0.0123696,0.0439466,0.0110514,0.0440343,0.013821,0.0435474,0.0153029,0.0799691,0.0121724,0.013351,0.0116079,0.0549288,0.0506964,0.016042,0.0455265,0.0173015,0.0751712,0.0248132,0.0505043,0.0272312
3294.07,0.0462899,0.0214553,0.0256037,0.0440642,0.0167778,0.0193455,0.025436,0.020171,0.0367825,0.0596563,0.017464,0.0115718,0.0731443,0.0146165,0.0365658,0.00768976,0.0472722,0.0129122,0.0436941,0.0110873,0.0456067,0.0142762,0.0442607,0.0153984,0.0802517,0.0118888,0.0136861,0.0119023,0.0553479,0.0524154,0.0163975,0.047758,0.0171605,0.07605,0.0256738,0.0523504,0.0274966
3295.94,0.0479102,0.0215794,0.0261607,0.0456342,0.0174826,0.0196942,0.0262357,0.0198704,0.0383799,0.0600829,0.0175076,0.011561,0.0730336,0.0144972,0.0375536,0.008824,0.0482425,0.0137389,0.0447181,0.011116,0.0471622,0.0143132,0.0453672,0.015555,0.0813327,0.012117,0.0132242,0.0112781,0.0563813,0.0541344,0.0171334,0.048943,0.0177606,0.0766099,0.0271117,0.0540293,0.0278649
3297.8,0.0503303,0.0219607,0.0273538,0.0474555,0.0185061,0.0204428,0.0274442,0.0204319,0.0405143,0.0604757,0.0178363,0.011896,0.074001,0.0147037,0.0386582,0.00871606,0.049733,0.01403,0.0460191,0.0118394,0.0488648,0.0149059,0.0465461,0.0157219,0.0822697,0.0123064,0.01358,0.0119237,0.0574738,0.0555306,0.0161621,0.0492926,0.0180779,0.0764638,0.0271232,0.0544365,0.0280785
3299.67,0.0509066,0.020902,0.0274741,0.0478818,0.0177896,0.020123,0.0275521,0.0201218,0.040947,0.0609583,0.0176511,0.0114215,0.0734591,0.014486,0.0394351,0.00783887,0.0495099,0.0134175,0.0460869,0.0119181,0.0496498,0.0145161,0.0460692,0.015222,0.082121,0.0114196,0.0137498,0.0113544,0.057551,0.0566196,0.0153996,0.0494526,0.0175278,0.076901,0.0261009,0.0547461,0.0277817
3301.53,0.0516434,0.0202339,0.0280077,0.0481638,0.017434,0.0202008,0.0275,0.0195388,0.0409953,0.0612579,0.0172843,0.0121487,0.0735561,0.0140777,0.040383,0.00820519,0.0486971,0.0136027,0.0462313,0.0117263,0.0502637,0.0143181,0.0462882,0.014794,0.082509,0.010984,0.0137176,0.0104933,0.0577986,0.0581155,0.0161914,0.0511781,0.0178709,0.0784118,0.0263748,0.0567546,0.0278163
3303.39,0.0515853,0.0200941,0.0286547,0.0481078,0.0172122,0.0198398,0.0268604,0.0194206,0.0411815,0.0605416,0.0169764,0.0120412,0.0734529,0.0130849,0.0402889,0.00786502,0.0484334,0.0132127,0.0456805,0.0110405,0.0509211,0.0133261,0.0468339,0.0147038,0.082632,0.011034,0.0130378,0.00985904,0.0579407,0.0578022,0.0163248,0.0527423,0.0176087,0.078568,0.0263183,0.0581128,0.0271761
3305.26,0.0510318,0.0199601,0.0291476,0.0484129,0.0167292,0.0196479,0.026558,0.0198763,0.0418837,0.0596924,0.016672,0.0105608,0.073101,0.0134156,0.0399341,0.00784153,0.0492383,0.012575,0.045169,0.0107623,0.0514401,0.0122256,0.0473243,0.0151376,0.0818075,0.0109514,0.0128982,0.0100354,0.0583528,0.0582117,0.0163448,0.0532754,0.0171826,0.0779912,0.0262078,0.0593171,0.0268626
3307.12,0.0518906,0.020025,0.0295113,0.0489966,0.0172255,0.0198698,0.0275164,0.0199061,0.0426793,0.0602548,0.016762,0.0102611,0.0734045,0.0139577,0.0407174,0.00810884,0.0495761,0.0127058,0.0453455,0.0109616,0.051907,0.013096,0.0475329,0.0157086,0.0818115,0.0114913,0.0136447,0.0109282,0.058169,0.0597774,0.0169989,0.0544627,0.0179478,0.0780603,0.0262398,0.0602687,0.0279683
3308.99,0.0533881,0.0209928,0.0299257,0.0504472,0.0179084,0.0202544,0.0287943,0.0202183,0.0434732,0.0623069,0.0176176,0.01132,0.0740526,0.0142585,0.0430146,0.00832384,0.0499151,0.0130381,0.0468919,0.0116646,0.05274,0.0146675,0.0486211,0.0163359,0.0829843,0.0128891,0.0147812,0.0113853,0.0588234,0.0604643,0.0170853,0.0555668,0.018462,0.0794635,0.0265311,0.0608863,0.0288827
3310.85,0.0533885,0.0207918,0.0298087,0.0513368,0.0176221,0.0207268,0.0298105,0.0203652,0.044353,0.0630934,0.0178067,0.011587,0.0743661,0.0143162,0.0441731,0.00823598,0.0504799,0.0126814,0.0484759,0.0119241,0.0536803,0.0147866,0.0489713,0.0156028,0.0834726,0.013828,0.0143355,0.0111066,0.0594104,0.0603879,0.0162776,0.0556177,0.0174959,0.0803617,0.02612,0.0604495,0.028206
3312.72,0.0529667,0.0200736,0.0301764,0.0515666,0.0181516,0.020894,0.0300165,0.0201359,0.044649,0.0629135,0.0176756,0.0116407,0.0753381,0.0144467,0.0443324,0.00835149,0.0511591,0.0132451,0.0496202,0.0122914,0.0543623,0.0146113,0.0488543,0.0148589,0.0842268,0.0132448,0.0135431,0.0106672,0.0602678,0.0614817,0.0168847,0.0561266,0.0175952,0.0812613,0.0258591,0.0603733,0.0281029
3314.58,0.0531299,0.0198493,0.030213,0.0511849,0.0179278,0.0199878,0.030012,0.0193696,0.0454711,0.0624862,0.0172513,0.0113244,0.0750092,0.0140513,0.0443536,0.00807622,0.0510525,0.0132232,0.0496474,0.0120824,0.0542196,0.0133914,0.0492358,0.0147053,0.0843251,0.0120125,0.0130474,0.0105428,0.0608456,0.0619898,0.0165824,0.0568881,0.0176913,0.0818569,0.0260104,0.0607981,0.0282785
3316.44,0.0543776,0.0195283,0.030474,0.0507084,0.0171938,0.0198864,0.0303499,0.0198024,0.0460096,0.0634718,0.0170157,0.0113802,0.0755444,0.0140239,0.0456773,0.00786412,0.0512495,0.0131033,0.0501001,0.0121724,0.0553848,0.0130012,0.050446,0.0148138,0.0853246,0.0121617,0.013626,0.0106068,0.0615964,0.0620176,0.0164813,0.057407,0.0167814,0.0820888,0.0263722,0.0609555,0.0279618
3318.31,0.0539621,0.0189063,0.0307003,0.050196,0.0166458,0.0195135,0.0297279,0.0197129,0.0453702,0.0639245,0.0161191,0.0109451,0.0754412,0.0132934,0.0456253,0.00757967,0.051312,0.0119674,0.0502662,0.0116351,0.055555,0.012816,0.0498882,0.0143232,0.0853289,0.01254,0.0134333,0.00982019,0.061209,0.0619738,0.0164827,0.0574806,0.0171617,0.0816702,0.0262107,0.061146,0.0276686
3320.17,0.0527843,0.0193328,0.0310863,0.0501617,0.0163952,0.019196,0.0304993,0.0195163,0.0458913,0.0639785,0.0160591,0.0107806,0.0750009,0.0127019,0.0451454,0.00764484,0.0519955,0.011652,0.0506393,0.0113315,0.0549718,0.0131122,0.050114,0.0137786,0.0855323,0.0118765,0.0135404,0.00945141,0.0609864,0.062243,0.0163007,0.0577055,0.0184906,0.0814864,0.0261307,0.061877,0.0278017
3322.04,0.0521955,0.0198487,0.0312059,0.0493992,0.0159509,0.0184616,0.03106,0.0188789,0.0453672,0.0641658,0.0161223,0.010533,0.0745957,0.0129094,0.045076,0.00714937,0.0520845,0.0120412,0.0508978,0.0114605,0.0545598,0.0133046,0.0510257,0.0135759,0.0849285,0.0107517,0.0136163,0.00938151,0.0609818,0.0617159,0.0160985,0.05737,0.0178702,0.0817626,0.0256456,0.0619794,0.0275963
3323.9,0.052905,0.0213129,0.0320899,0.0493584,0.0167279,0.0195065,0.031635,0.0194423,0.0455404,0.0647512,0.017125,0.0111321,0.0752724,0.0143592,0.0451705,0.00791779,0.0530496,0.013346,0.0522604,0.0129196,0.0550829,0.0140258,0.0516752,0.0148615,0.0861029,0.011495,0.0144925,0.0109809,0.0625145,0.0607291,0.0161276,0.0572301,0.0175676,0.0823953,0.0253024,0.060834,0.0274948
3325.77,0.0532953,0.0230948,0.033123,0.0503812,0.0180071,0.0214257,0.0326599,0.0211698,0.0468737,0.0657761,0.0182642,0.0119821,0.0764911,0.0154161,0.0451576,0.00929304,0.054753,0.0147787,0.0529198,0.0134271,0.0554777,0.0148374,0.0522398,0.0160881,0.08828,0.0131522,0.0152447,0.0118243,0.0637649,0.0598982,0.0167279,0.0568697,0.0174848,0.0823043,0.0258019,0.0603469,0.0276169
3327.63,0.0532837,0.0234708,0.0339426,0.0513184,0.0193709,0.0223131,0.0332782,0.0223963,0.0470569,0.0667513,0.0191621,0.0125718,0.0781571,0.0166053,0.0461597,0.00998788,0.0556022,0.0150369,0.0542625,0.0142565,0.0559074,0.0161708,0.0538093,0.0172346,0.0896658,0.0141281,0.0159632,0.0119579,0.0646344,0.0606314,0.017168,0.0564726,0.017376,0.0833073,0.0270469,0.0610543,0.0285225
3329.49,0.0533003,0.0222439,0.0335827,0.0505787,0.0183125,0.0211563,0.0323497,0.0215688,0.046171,0.0659223,0.0183032,0.0124913,0.0778881,0.0160531,0.0457152,0.00963539,0.0552176,0.0144635,0.0545728,0.0141525,0.0550592,0.0159572,0.0534337,0.0166303,0.0889353,0.0136028,0.0145112,0.0117246,0.0641783,0.060973,0.0162664,0.0564987,0.0173171,0.0835214,0.0267467,0.0609657,0.0288899
3331.36,0.0526362,0.0208562,0.0333664,0.0494707,0.0173459,0.021195,0.0328645,0.0209316,0.0458609,0.0655928,0.0174996,0.0121358,0.0765618,0.0149955,0.0443283,0.00892089,0.0547545,0.0142721,0.0543357,0.0131999,0.0538143,0.0144477,0.0524764,0.0154724,0.0880101,0.0129666,0.0137646,0.0114172,0.0639501,0.0606514,0.0159622,0.0568791,0.01769,0.0835138,0.0262727,0.061091,0.0290489
3333.22,0.0514122,0.0204208,0.0328603,0.0486884,0.0176736,0.0212622,0.0334136,0.0204074,0.045185,0.0660747,0.0171591,0.0107465,0.075765,0.0144823,0.0430273,0.00790938,0.0536944,0.0137649,0.0547836,0.0128897,0.0526437,0.0131727,0.0519933,0.0152344,0.0879299,0.0125076,0.01376,0.0106361,0.0631956,0.0599036,0.0160248,0.0566036,0.0177925,0.0844875,0.0274077,0.0616311,0.0295222
3335.09,0.0510356,0.0210797,0.0326347,0.048309,0.0179764,0.020421,0.0328093,0.0201903,0.0443374,0.0656941,0.0165749,0.0104708,0.076484,0.0141881,0.0430066,0.00792408,0.0539059,0.013432,0.0553118,0.0127341,0.0523643,0.0134772,0.0521144,0.015654,0.0892743,0.0131782,0.0136957,0.0104921,0.0630098,0.0585899,0.015324,0.0552512,0.0180391,0.0848165,0.0268362,0.0606978,0.0291145
3336.95,0.0506362,0.0213722,0.0329497,0.0477482,0.0181701,0.0202301,0.0322222,0.0206971,0.0436321,0.065375,0.0157826,0.0111781,0.0771135,0.0139008,0.0435562,0.00837682,0.0546508,0.012613,0.054967,0.0124675,0.0516962,0.0136308,0.0525667,0.0153397,0.0898951,0.0131817,0.0135581,0.0109031,0.0630381,0.0582066,0.0154238,0.0541689,0.0181696,0.0849791,0.0258463,0.0596081,0.0289227
3338.81,0.0502787,0.0220197,0.0334683,0.047697,0.0189659,0.0213273,0.0332463,0.0212505,0.0437906,0.066518,0.0165297,0.012826,0.0773666,0.0147091,0.043828,0.00908915,0.0554608,0.0129176,0.0556228,0.013348,0.0518791,0.0141113,0.0534964,0.016125,0.0898142,0.0134863,0.0145723,0.0118075,0.0643643,0.0573267,0.0159325,0.0533792,0.017575,0.084696,0.0263989,0.0586402,0.0282739
3340.68,0.0495539,0.0220467,0.0334037,0.0471092,0.0186607,0.0212911,0.0341881,0.0212551,0.0433043,0.0661411,0.0167291,0.0128939,0.0773925,0.0145344,0.0430509,0.00893475,0.0555577,0.0135887,0.0562526,0.0133235,0.0513146,0.0145767,0.0538496,0.016963,0.0896455,0.0136312,0.0150656,0.0115648,0.065516,0.0556152,0.0151701,0.0524248,0.016515,0.0838413,0.0261498,0.0571584,0.0272314
3342.54,0.0491958,0.0220815,0.0337307,0.0470432,0.0186213,0.0213931,0.0351238,0.0216948,0.0428729,0.0665095,0.0174756,0.0124779,0.0779253,0.014745,0.0433712,0.00923195,0.0560001,0.014241,0.0572313,0.0133231,0.0502999,0.014861,0.0537793,0.0171526,0.0907944,0.0141821,0.0152878,0.0114225,0.0667511,0.0558181,0.01555,0.0521689,0.0168761,0.0847809,0.0258303,0.0570465,0.0273226
3344.41,0.0483754,0.0212303,0.0342917,0.0456839,0.0178364,0.0209412,0.0350663,0.0211211,0.0420043,0.0674866,0.0182889,0.0120631,0.0777619,0.0148021,0.0425143,0.00891962,0.0558733,0.0140018,0.057748,0.0133206,0.0486847,0.0137997,0.0530493,0.0166683,0.0904109,0.0137667,0.015035,0.0112266,0.066449,0.0556007,0.016887,0.0516402,0.0172743,0.0854516,0.0260729,0.0568654,0.0281329
3346.27,0.0476357,0.0199897,0.0349206,0.0443505,0.0177061,0.0202236,0.0348329,0.0205231,0.0410685,0.067566,0.0179787,0.0119284,0.0779909,0.0147912,0.0413336,0.00930571,0.0554972,0.0139536,0.0582645,0.0140967,0.0477616,0.0134758,0.0525231,0.0167292,0.0905383,0.0132956,0.0142972,0.0110495,0.0657121,0.0551163,0.0168167,0.0506004,0.0165635,0.0860686,0.0262949,0.0562075,0.0293621
3348.14,0.0467966,0.0195673,0.0342294,0.0433632,0.0180562,0.0194259,0.0348208,0.0196461,0.0393511,0.0674637,0.0171621,0.0110698,0.077946,0.0142367,0.0403569,0.00879927,0.0552576,0.0134388,0.0585299,0.0137167,0.0473032,0.0135279,0.0519252,0.0162382,0.0915753,0.0125575,0.0137686,0.0105833,0.065427,0.054462,0.0163158,0.0495076,0.0169742,0.0863534,0.0265248,0.0557659,0.0298342
3350,0.0457715,0.0209125,0.0341007,0.0423004,0.0179175,0.0201345,0.0354621,0.0203385,0.0383507,0.0681588,0.0171513,0.0112811,0.0780924,0.0145725,0.0396943,0.00878346,0.0568482,0.0139362,0.0597607,0.0136452,0.0467148,0.0141189,0.0525871,0.0162393,0.0918183,0.0136057,0.0145096,0.0110867,0.0666871,0.0531356,0.0167997,0.0483385,0.0170954,0.0859393,0.0261186,0.0548034,0.0292491
